InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
C558347,S,SAMPLES,-1,14.92,,United Kingdom,-14.92,2011-06-28,1,7,C
C558347,S,SAMPLES,-1,9.9,,United Kingdom,-9.9,2011-06-28,1,7,C
C558349,BANK CHARGES,Bank Charges,-1,82.89,,United Kingdom,-82.89,2011-06-28,12,7,C
C558357,M,Manual,-2,3.56,15502.0,United Kingdom,-7.12,2011-06-28,1,7,C
C558359,S,SAMPLES,-1,570.0,,United Kingdom,-570.0,2011-06-28,1,7,C
C558364,POST,POSTAGE,-1,3.95,,United Kingdom,-3.95,2011-06-28,4,7,C
558381,M,Manual,1,600.0,15299.0,United Kingdom,600.0,2011-06-28,1,6,5
558461,M,Manual,2,1.95,13263.0,United Kingdom,3.9,2011-06-29,1,6,5
558475,DOT,DOTCOM POSTAGE,1,858.46,,United Kingdom,858.46,2011-06-29,3,6,5
558479,M,Manual,2,2.95,17837.0,United Kingdom,5.9,2011-06-29,1,6,5
C558525,M,Manual,-7,1.95,13113.0,United Kingdom,-13.65,2011-06-30,1,7,C
558608,POST,POSTAGE,1,18.0,12524.0,Germany,18.0,2011-06-30,4,6,5
558614,DOT,DOTCOM POSTAGE,1,264.65,,United Kingdom,264.65,2011-06-30,3,6,5
558623,POST,POSTAGE,1,15.0,12395.0,Belgium,15.0,2011-06-30,4,6,5
558626,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-06-30,4,6,5
558628,POST,POSTAGE,5,18.0,12626.0,Germany,90.0,2011-06-30,4,6,5
558640,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-01,2,6,5
558644,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-07-01,2,6,5
558679,M,Manual,1,1.0,17800.0,United Kingdom,1.0,2011-07-01,1,6,5
558680,DOT,DOTCOM POSTAGE,1,64.88,,United Kingdom,64.88,2011-07-01,3,6,5
558681,DOT,DOTCOM POSTAGE,1,65.67,,United Kingdom,65.67,2011-07-01,3,6,5
558682,DOT,DOTCOM POSTAGE,1,126.54,,United Kingdom,126.54,2011-07-01,3,6,5
558683,DOT,DOTCOM POSTAGE,1,112.5,,United Kingdom,112.5,2011-07-01,3,6,5
558687,POST,POSTAGE,1,18.0,12598.0,France,18.0,2011-07-01,4,6,5
558699,POST,POSTAGE,1,18.0,12494.0,France,18.0,2011-07-01,4,6,5
C558712,M,Manual,-1,2.95,17338.0,United Kingdom,-2.95,2011-07-01,1,7,C
558715,M,Manual,1,116.69,,United Kingdom,116.69,2011-07-01,1,6,5
558717,POST,POSTAGE,1,18.0,12710.0,Germany,18.0,2011-07-01,4,6,5
558774,DOT,DOTCOM POSTAGE,1,206.66,,United Kingdom,206.66,2011-07-04,3,6,5
558777,DOT,DOTCOM POSTAGE,1,304.24,,United Kingdom,304.24,2011-07-04,3,6,5
558808,DOT,DOTCOM POSTAGE,1,42.75,,United Kingdom,42.75,2011-07-04,3,6,5
558809,DOT,DOTCOM POSTAGE,1,146.5,,United Kingdom,146.5,2011-07-04,3,6,5
558810,DOT,DOTCOM POSTAGE,1,196.79,,United Kingdom,196.79,2011-07-04,3,6,5
558811,DOT,DOTCOM POSTAGE,1,57.63,,United Kingdom,57.63,2011-07-04,3,6,5
558813,POST,POSTAGE,3,18.0,12682.0,France,54.0,2011-07-04,4,6,5
558835,DOT,DOTCOM POSTAGE,1,54.25,,United Kingdom,54.25,2011-07-04,3,6,5
558837,DOT,DOTCOM POSTAGE,1,117.63,,United Kingdom,117.63,2011-07-04,3,6,5
558841,M,Manual,1,30.0,12471.0,Germany,30.0,2011-07-04,1,6,5
558875,M,Manual,2,8.95,13301.0,United Kingdom,17.9,2011-07-04,1,6,5
558895,M,Manual,1,389.68,12619.0,Germany,389.68,2011-07-04,1,6,5
C558897,M,Manual,-1,389.68,12619.0,Germany,-389.68,2011-07-04,1,7,C
558904,DOT,DOTCOM POSTAGE,1,306.35,,United Kingdom,306.35,2011-07-04,3,6,5
C558905,POST,POSTAGE,-1,4.9,13826.0,United Kingdom,-4.9,2011-07-04,4,7,C
558908,C2,CARRIAGE,1,50.0,13338.0,United Kingdom,50.0,2011-07-05,2,6,5
C558969,M,Manual,-2,3.52,16729.0,United Kingdom,-7.04,2011-07-05,1,7,C
559004,POST,POSTAGE,4,40.0,12428.0,Finland,160.0,2011-07-05,4,6,5
559010,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-05,2,6,5
559039,DOT,DOTCOM POSTAGE,1,116.71,,United Kingdom,116.71,2011-07-05,3,6,5
559040,DOT,DOTCOM POSTAGE,1,39.5,,United Kingdom,39.5,2011-07-05,3,6,5
559041,DOT,DOTCOM POSTAGE,1,24.67,,United Kingdom,24.67,2011-07-05,3,6,5
559042,DOT,DOTCOM POSTAGE,1,75.67,,United Kingdom,75.67,2011-07-05,3,6,5
559043,DOT,DOTCOM POSTAGE,1,158.71,,United Kingdom,158.71,2011-07-05,3,6,5
559051,DOT,DOTCOM POSTAGE,1,201.84,,United Kingdom,201.84,2011-07-05,3,6,5
559052,DOT,DOTCOM POSTAGE,1,576.18,,United Kingdom,576.18,2011-07-05,3,6,5
559055,DOT,DOTCOM POSTAGE,1,531.65,,United Kingdom,531.65,2011-07-05,3,6,5
559058,POST,POSTAGE,6,15.0,12407.0,Belgium,90.0,2011-07-06,4,6,5
559106,M,Manual,2,7.95,15889.0,United Kingdom,15.9,2011-07-06,1,6,5
559107,M,Manual,1,2.95,15334.0,United Kingdom,2.95,2011-07-06,1,6,5
559134,POST,POSTAGE,5,18.0,12700.0,France,90.0,2011-07-06,4,6,5
559135,POST,POSTAGE,1,28.0,12455.0,Spain,28.0,2011-07-06,4,6,5
559162,DOT,DOTCOM POSTAGE,1,231.61,,United Kingdom,231.61,2011-07-06,3,6,5
559163,DOT,DOTCOM POSTAGE,1,240.41,,United Kingdom,240.41,2011-07-06,3,6,5
559173,POST,POSTAGE,2,28.0,12540.0,Spain,56.0,2011-07-07,4,6,5
559295,POST,POSTAGE,2,15.0,12362.0,Belgium,30.0,2011-07-07,4,6,5
559298,POST,POSTAGE,6,18.0,12471.0,Germany,108.0,2011-07-07,4,6,5
559316,POST,POSTAGE,1,18.0,12647.0,Germany,18.0,2011-07-07,4,6,5
559337,DOT,DOTCOM POSTAGE,1,298.31,,United Kingdom,298.31,2011-07-07,3,6,5
559338,DOT,DOTCOM POSTAGE,1,296.61,,United Kingdom,296.61,2011-07-07,3,6,5
C559347,M,Manual,-1,2.88,18072.0,United Kingdom,-2.88,2011-07-07,1,7,C
C559347,M,Manual,-1,9.36,18072.0,United Kingdom,-9.36,2011-07-07,1,7,C
559362,POST,POSTAGE,3,18.0,12635.0,Germany,54.0,2011-07-08,4,6,5
559418,POST,POSTAGE,3,18.0,12681.0,France,54.0,2011-07-08,4,6,5
559421,POST,POSTAGE,1,18.0,12648.0,Germany,18.0,2011-07-08,4,6,5
559422,POST,POSTAGE,2,18.0,12553.0,France,36.0,2011-07-08,4,6,5
559441,POST,POSTAGE,2,18.0,12583.0,France,36.0,2011-07-08,4,6,5
559488,DOT,DOTCOM POSTAGE,1,191.67,,United Kingdom,191.67,2011-07-08,3,6,5
559489,DOT,DOTCOM POSTAGE,1,69.0,,United Kingdom,69.0,2011-07-08,3,6,5
559490,DOT,DOTCOM POSTAGE,1,3.29,,United Kingdom,3.29,2011-07-08,3,6,5
559491,DOT,DOTCOM POSTAGE,1,164.54,,United Kingdom,164.54,2011-07-08,3,6,5
559492,DOT,DOTCOM POSTAGE,1,56.04,,United Kingdom,56.04,2011-07-08,3,6,5
559493,DOT,DOTCOM POSTAGE,1,166.96,,United Kingdom,166.96,2011-07-08,3,6,5
559494,DOT,DOTCOM POSTAGE,1,69.92,,United Kingdom,69.92,2011-07-08,3,6,5
559496,DOT,DOTCOM POSTAGE,1,19.75,,United Kingdom,19.75,2011-07-08,3,6,5
559497,DOT,DOTCOM POSTAGE,1,142.29,,United Kingdom,142.29,2011-07-08,3,6,5
559504,M,Manual,2,0.79,15920.0,United Kingdom,1.58,2011-07-08,1,6,5
559506,DOT,DOTCOM POSTAGE,1,319.82,,United Kingdom,319.82,2011-07-08,3,6,5
559511,M,Manual,3,0.79,15920.0,United Kingdom,2.37,2011-07-08,1,6,5
559514,DOT,DOTCOM POSTAGE,1,57.67,,United Kingdom,57.67,2011-07-08,3,6,5
559515,DOT,DOTCOM POSTAGE,1,36.17,,United Kingdom,36.17,2011-07-08,3,6,5
559517,DOT,DOTCOM POSTAGE,1,16.42,,United Kingdom,16.42,2011-07-08,3,6,5
559518,DOT,DOTCOM POSTAGE,1,92.88,,United Kingdom,92.88,2011-07-08,3,6,5
559535,M,Manual,1,3.75,17841.0,United Kingdom,3.75,2011-07-10,1,6,5
559535,M,Manual,1,0.85,17841.0,United Kingdom,0.85,2011-07-10,1,6,5
559536,M,Manual,2,0.85,16283.0,United Kingdom,1.7,2011-07-10,1,6,5
559607,POST,POSTAGE,5,18.0,12681.0,France,90.0,2011-07-11,4,6,5
559672,M,Manual,4,0.39,14796.0,United Kingdom,1.56,2011-07-11,1,6,5
559674,M,Manual,3,0.42,15856.0,United Kingdom,1.26,2011-07-11,1,6,5
559680,POST,POSTAGE,2,50.0,12717.0,Greece,100.0,2011-07-11,4,6,5
C559681,POST,POSTAGE,-1,50.0,12717.0,Greece,-50.0,2011-07-11,4,7,C
559685,POST,POSTAGE,1,18.0,12599.0,France,18.0,2011-07-11,4,6,5
559693,DOT,DOTCOM POSTAGE,1,275.11,,United Kingdom,275.11,2011-07-11,3,6,5
559699,POST,POSTAGE,1,18.0,12682.0,France,18.0,2011-07-12,4,6,5
559704,POST,POSTAGE,4,18.0,12669.0,France,72.0,2011-07-12,4,6,5
559707,POST,POSTAGE,2,40.0,12358.0,Austria,80.0,2011-07-12,4,6,5
559710,POST,POSTAGE,1,18.0,12474.0,Germany,18.0,2011-07-12,4,6,5
559799,DOT,DOTCOM POSTAGE,1,23.0,,United Kingdom,23.0,2011-07-12,3,6,5
559800,DOT,DOTCOM POSTAGE,1,34.5,,United Kingdom,34.5,2011-07-12,3,6,5
559801,DOT,DOTCOM POSTAGE,1,90.42,,United Kingdom,90.42,2011-07-12,3,6,5
559802,DOT,DOTCOM POSTAGE,1,175.88,,United Kingdom,175.88,2011-07-12,3,6,5
559816,DOT,DOTCOM POSTAGE,1,375.64,,United Kingdom,375.64,2011-07-12,3,6,5
559817,DOT,DOTCOM POSTAGE,1,169.55,,United Kingdom,169.55,2011-07-12,3,6,5
559819,POST,POSTAGE,1,18.0,12682.0,France,18.0,2011-07-12,4,6,5
C559830,M,Manual,-1,0.48,16998.0,United Kingdom,-0.48,2011-07-13,1,7,C
559835,POST,POSTAGE,1,15.0,13509.0,United Kingdom,15.0,2011-07-13,4,6,5
559862,POST,POSTAGE,4,28.0,12782.0,Portugal,112.0,2011-07-13,4,6,5
C559882,POST,POSTAGE,-1,7.62,16156.0,United Kingdom,-7.62,2011-07-13,4,7,C
559889,POST,POSTAGE,1,145.0,12678.0,France,145.0,2011-07-13,4,6,5
559890,POST,POSTAGE,1,15.0,12464.0,Belgium,15.0,2011-07-13,4,6,5
559899,POST,POSTAGE,3,18.0,12528.0,Germany,54.0,2011-07-13,4,6,5
559914,DOT,DOTCOM POSTAGE,1,198.75,,United Kingdom,198.75,2011-07-13,3,6,5
C559915,AMAZONFEE,AMAZON FEE,-1,4383.62,,United Kingdom,-4383.62,2011-07-13,9,7,C
C559917,AMAZONFEE,AMAZON FEE,-1,6497.47,,United Kingdom,-6497.47,2011-07-13,9,7,C
559923,DOT,DOTCOM POSTAGE,1,240.67,,United Kingdom,240.67,2011-07-13,3,6,5
559928,POST,POSTAGE,8,40.0,12405.0,Finland,320.0,2011-07-14,4,6,5
559945,M,Manual,1,18.0,17396.0,United Kingdom,18.0,2011-07-14,1,6,5
C559950,M,Manual,-3,2.1,14562.0,United Kingdom,-6.300000000000001,2011-07-14,1,7,C
559987,POST,POSTAGE,5,18.0,12619.0,Germany,90.0,2011-07-14,4,6,5
559988,M,Manual,1,0.42,15402.0,United Kingdom,0.42,2011-07-14,1,6,5
C559992,D,Discount,-1,13.99,14527.0,United Kingdom,-13.99,2011-07-14,1,7,C
560041,C2,CARRIAGE,1,50.0,14156.0,EIRE,50.0,2011-07-14,2,6,5
560090,DOT,DOTCOM POSTAGE,1,255.83,,United Kingdom,255.83,2011-07-14,3,6,5
C560100,M,Manual,-1,7.88,16422.0,United Kingdom,-7.88,2011-07-14,1,7,C
560119,POST,POSTAGE,2,40.0,12815.0,Poland,80.0,2011-07-15,4,6,5
560162,M,Manual,1,10.0,,United Kingdom,10.0,2011-07-15,1,6,5
560187,POST,POSTAGE,1,550.94,17444.0,Canada,550.94,2011-07-15,4,6,5
560202,POST,POSTAGE,4,18.0,12712.0,Germany,72.0,2011-07-15,4,6,5
560209,M,Manual,1,0.39,15004.0,United Kingdom,0.39,2011-07-15,1,6,5
560211,POST,POSTAGE,3,18.0,12621.0,Germany,54.0,2011-07-15,4,6,5
560225,DOT,DOTCOM POSTAGE,1,377.33,,United Kingdom,377.33,2011-07-15,3,6,5
560228,M,Manual,10,0.85,17750.0,United Kingdom,8.5,2011-07-15,1,6,5
560230,POST,POSTAGE,2,18.0,12600.0,Germany,36.0,2011-07-17,4,6,5
560272,POST,POSTAGE,1,18.0,12691.0,France,18.0,2011-07-17,4,6,5
560290,DOT,DOTCOM POSTAGE,1,82.21,,United Kingdom,82.21,2011-07-18,3,6,5
560291,DOT,DOTCOM POSTAGE,1,120.17,,United Kingdom,120.17,2011-07-18,3,6,5
560292,DOT,DOTCOM POSTAGE,1,88.83,,United Kingdom,88.83,2011-07-18,3,6,5
560293,DOT,DOTCOM POSTAGE,1,153.92,,United Kingdom,153.92,2011-07-18,3,6,5
560294,DOT,DOTCOM POSTAGE,1,49.46,,United Kingdom,49.46,2011-07-18,3,6,5
560296,DOT,DOTCOM POSTAGE,1,135.13,,United Kingdom,135.13,2011-07-18,3,6,5
560298,DOT,DOTCOM POSTAGE,1,177.96,,United Kingdom,177.96,2011-07-18,3,6,5
560363,POST,POSTAGE,1,18.0,12589.0,France,18.0,2011-07-18,4,6,5
C560372,M,Manual,-1,4287.63,17448.0,United Kingdom,-4287.63,2011-07-18,1,7,C
560373,M,Manual,1,4287.63,,United Kingdom,4287.63,2011-07-18,1,6,5
C560384,M,Manual,-1,125.0,14808.0,United Kingdom,-125.0,2011-07-18,1,7,C
C560386,POST,POSTAGE,-1,9.72,,United Kingdom,-9.72,2011-07-18,4,7,C
C560408,M,Manual,-1,550.64,13564.0,United Kingdom,-550.64,2011-07-18,1,7,C
560411,M,Manual,1,550.64,,United Kingdom,550.64,2011-07-18,1,6,5
560413,M,Manual,1,550.64,13564.0,United Kingdom,550.64,2011-07-18,1,6,5
C560414,M,Manual,-1,550.64,13564.0,United Kingdom,-550.64,2011-07-18,1,7,C
C560418,M,Manual,-1,717.23,17809.0,United Kingdom,-717.23,2011-07-18,1,7,C
560419,M,Manual,1,717.23,,United Kingdom,717.23,2011-07-18,1,6,5
C560420,M,Manual,-1,1592.49,15369.0,United Kingdom,-1592.49,2011-07-18,1,7,C
560421,M,Manual,1,1592.49,,United Kingdom,1592.49,2011-07-18,1,6,5
C560430,M,Manual,-1,611.86,13154.0,United Kingdom,-611.86,2011-07-18,1,7,C
560431,M,Manual,1,611.86,,United Kingdom,611.86,2011-07-18,1,6,5
560433,DOT,DOTCOM POSTAGE,1,188.15,,United Kingdom,188.15,2011-07-18,3,6,5
560434,DOT,DOTCOM POSTAGE,1,323.05,,United Kingdom,323.05,2011-07-18,3,6,5
C560435,M,Manual,-1,294.92,17603.0,United Kingdom,-294.92,2011-07-18,1,7,C
C560436,M,Manual,-1,705.45,17603.0,United Kingdom,-705.45,2011-07-18,1,7,C
560438,M,Manual,1,294.92,,United Kingdom,294.92,2011-07-18,1,6,5
560439,M,Manual,1,705.45,,United Kingdom,705.45,2011-07-18,1,6,5
560452,POST,POSTAGE,1,18.0,12682.0,France,18.0,2011-07-19,4,6,5
560534,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-19,2,6,5
560545,POST,POSTAGE,1,18.0,12569.0,Germany,18.0,2011-07-19,4,6,5
560549,POST,POSTAGE,2,40.0,12664.0,Finland,80.0,2011-07-19,4,6,5
560566,POST,POSTAGE,2,18.0,12662.0,Germany,36.0,2011-07-19,4,6,5
560569,POST,POSTAGE,3,18.0,12480.0,Germany,54.0,2011-07-19,4,6,5
C560572,M,Manual,-1,112.35,17065.0,United Kingdom,-112.35,2011-07-19,1,7,C
560573,M,Manual,1,112.35,,United Kingdom,112.35,2011-07-19,1,6,5
C560574,M,Manual,-1,106.4,14437.0,United Kingdom,-106.4,2011-07-19,1,7,C
560575,M,Manual,1,106.4,,United Kingdom,106.4,2011-07-19,1,6,5
560579,M,Manual,12,0.42,15867.0,United Kingdom,5.04,2011-07-19,1,6,5
560607,POST,POSTAGE,3,28.0,12510.0,Spain,84.0,2011-07-20,4,6,5
560635,POST,POSTAGE,3,18.0,12521.0,Germany,54.0,2011-07-20,4,6,5
C560645,M,Manual,-1,451.42,15802.0,United Kingdom,-451.42,2011-07-20,1,7,C
C560647,M,Manual,-1,3060.6,18102.0,United Kingdom,-3060.6,2011-07-20,1,7,C
560651,M,Manual,1,451.42,15802.0,United Kingdom,451.42,2011-07-20,1,6,5
C560653,M,Manual,-1,451.42,15802.0,United Kingdom,-451.42,2011-07-20,1,7,C
560658,M,Manual,1,451.42,,United Kingdom,451.42,2011-07-20,1,6,5
560710,POST,POSTAGE,1,15.0,14646.0,Netherlands,15.0,2011-07-20,4,6,5
560728,POST,POSTAGE,2,18.0,12520.0,Germany,36.0,2011-07-20,4,6,5
560755,DOT,DOTCOM POSTAGE,1,0.35,,United Kingdom,0.35,2011-07-20,3,6,5
560772,DOT,DOTCOM POSTAGE,1,268.05,,United Kingdom,268.05,2011-07-20,3,6,5
560773,DOT,DOTCOM POSTAGE,1,252.11,,United Kingdom,252.11,2011-07-20,3,6,5
560777,DOT,DOTCOM POSTAGE,1,79.0,,United Kingdom,79.0,2011-07-21,3,6,5
560778,DOT,DOTCOM POSTAGE,1,79.83,,United Kingdom,79.83,2011-07-21,3,6,5
560779,DOT,DOTCOM POSTAGE,1,178.71,,United Kingdom,178.71,2011-07-21,3,6,5
560780,DOT,DOTCOM POSTAGE,1,233.04,,United Kingdom,233.04,2011-07-21,3,6,5
560783,POST,POSTAGE,4,15.0,15108.0,European Community,60.0,2011-07-21,4,6,5
C560822,M,Manual,-1,770.26,,United Kingdom,-770.26,2011-07-21,1,7,C
C560823,BANK CHARGES,Bank Charges,-1,21.9,,United Kingdom,-21.9,2011-07-21,12,7,C
C560825,M,Manual,-1,367.38,,United Kingdom,-367.38,2011-07-21,1,7,C
C560842,D,Discount,-1,12.15,14527.0,United Kingdom,-12.15,2011-07-21,1,7,C
C560869,D,Discount,-1,66.24,12830.0,United Kingdom,-66.24,2011-07-21,1,7,C
560876,POST,POSTAGE,6,18.0,12626.0,Germany,108.0,2011-07-21,4,6,5
560900,M,Manual,1,2.95,,United Kingdom,2.95,2011-07-21,1,6,5
560901,POST,POSTAGE,7,18.0,12476.0,Germany,126.0,2011-07-21,4,6,5
C560904,M,Manual,-1,8.95,14875.0,United Kingdom,-8.95,2011-07-21,1,7,C
560916,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-21,2,6,5
560922,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-21,2,6,5
560926,DOT,DOTCOM POSTAGE,1,356.7,,United Kingdom,356.7,2011-07-22,3,6,5
560991,POST,POSTAGE,3,40.0,12438.0,Norway,120.0,2011-07-22,4,6,5
560997,POST,POSTAGE,4,18.0,12627.0,Germany,72.0,2011-07-22,4,6,5
C561011,POST,POSTAGE,-1,3.15,17612.0,United Kingdom,-3.15,2011-07-22,4,7,C
561029,POST,POSTAGE,2,18.0,12490.0,France,36.0,2011-07-24,4,6,5
561037,POST,POSTAGE,3,18.0,12472.0,Germany,54.0,2011-07-24,4,6,5
561057,POST,POSTAGE,1,2.9,17935.0,United Kingdom,2.9,2011-07-24,4,6,5
561090,DOT,DOTCOM POSTAGE,1,53.54,,United Kingdom,53.54,2011-07-25,3,6,5
561091,DOT,DOTCOM POSTAGE,1,75.79,,United Kingdom,75.79,2011-07-25,3,6,5
561093,POST,POSTAGE,6,28.0,12540.0,Spain,168.0,2011-07-25,4,6,5
561094,POST,POSTAGE,2,18.0,12474.0,Germany,36.0,2011-07-25,4,6,5
561102,POST,POSTAGE,1,18.0,12412.0,Denmark,18.0,2011-07-25,4,6,5
561116,POST,POSTAGE,5,40.0,13520.0,Switzerland,200.0,2011-07-25,4,6,5
C561117,POST,POSTAGE,-3,40.0,13520.0,Switzerland,-120.0,2011-07-25,4,7,C
C561198,M,Manual,-35,1.25,16161.0,United Kingdom,-43.75,2011-07-25,1,7,C
561209,DOT,DOTCOM POSTAGE,1,299.72,,United Kingdom,299.72,2011-07-25,3,6,5
561214,DOT,DOTCOM POSTAGE,1,135.08,,United Kingdom,135.08,2011-07-25,3,6,5
561216,POST,POSTAGE,8,15.0,14606.0,United Kingdom,120.0,2011-07-25,4,6,5
561217,DOT,DOTCOM POSTAGE,1,234.63,,United Kingdom,234.63,2011-07-25,3,6,5
561218,DOT,DOTCOM POSTAGE,1,162.95,,United Kingdom,162.95,2011-07-25,3,6,5
C561225,D,Discount,-1,45.6,16029.0,United Kingdom,-45.6,2011-07-26,1,7,C
561226,PADS,PADS TO MATCH ALL CUSHIONS,1,0.001,15618.0,United Kingdom,0.001,2011-07-26,4,6,5
561245,DOT,DOTCOM POSTAGE,1,6.58,,United Kingdom,6.58,2011-07-26,3,6,5
561257,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-26,2,6,5
561368,POST,POSTAGE,1,36.5,14866.0,United Kingdom,36.5,2011-07-26,4,6,5
561369,DOT,DOTCOM POSTAGE,1,151.61,,United Kingdom,151.61,2011-07-26,3,6,5
561371,DOT,DOTCOM POSTAGE,1,122.99,,United Kingdom,122.99,2011-07-26,3,6,5
561372,POST,POSTAGE,1,13.31,,United Kingdom,13.31,2011-07-26,4,6,5
C561464,D,Discount,-1,26.05,14527.0,United Kingdom,-26.05,2011-07-27,1,7,C
561468,POST,POSTAGE,5,18.0,12709.0,Germany,90.0,2011-07-27,4,6,5
561470,POST,POSTAGE,1,18.0,12523.0,France,18.0,2011-07-27,4,6,5
561507,POST,POSTAGE,7,15.0,12397.0,Belgium,105.0,2011-07-27,4,6,5
561513,DOT,DOTCOM POSTAGE,1,114.62,,United Kingdom,114.62,2011-07-27,3,6,5
561515,DOT,DOTCOM POSTAGE,1,133.3,,United Kingdom,133.3,2011-07-27,3,6,5
561583,POST,POSTAGE,3,18.0,13813.0,Germany,54.0,2011-07-28,4,6,5
C561628,M,Manual,-1,9.6,16422.0,United Kingdom,-9.6,2011-07-28,1,7,C
561631,C2,CARRIAGE,1,50.0,14911.0,EIRE,50.0,2011-07-28,2,6,5
561651,DOT,DOTCOM POSTAGE,1,180.5,,United Kingdom,180.5,2011-07-28,3,6,5
561662,POST,POSTAGE,2,15.0,12407.0,Belgium,30.0,2011-07-28,4,6,5
561667,C2,CARRIAGE,1,50.0,,EIRE,50.0,2011-07-28,2,6,5
561669,POST,POSTAGE,6,28.0,12507.0,Spain,168.0,2011-07-28,4,6,5
C561703,M,Manual,-1,1.65,12709.0,Germany,-1.65,2011-07-29,1,7,C
C561725,M,Manual,-1,3.25,17841.0,United Kingdom,-3.25,2011-07-29,1,7,C
561795,POST,POSTAGE,3,18.0,12716.0,France,54.0,2011-07-29,4,6,5
561820,DOT,DOTCOM POSTAGE,1,185.66,,United Kingdom,185.66,2011-07-29,3,6,5
561885,M,Manual,2,4.95,15532.0,United Kingdom,9.9,2011-07-31,1,6,5
561890,POST,POSTAGE,2,40.0,12697.0,Sweden,80.0,2011-07-31,4,6,5
561894,M,Manual,1,0.08,14456.0,United Kingdom,0.08,2011-07-31,1,6,5
561894,M,Manual,36,0.08,14456.0,United Kingdom,2.88,2011-07-31,1,6,5
561898,POST,POSTAGE,7,40.0,12456.0,Switzerland,280.0,2011-07-31,4,6,5
561902,M,Manual,1,30.0,17404.0,Sweden,30.0,2011-07-31,1,6,5
561911,POST,POSTAGE,6,18.0,12534.0,Germany,108.0,2011-08-01,4,6,5
561916,M,Manual,1,0.0,15581.0,United Kingdom,0.0,2011-08-01,1,6,5
561916,M,Manual,1,250.0,15581.0,United Kingdom,250.0,2011-08-01,1,6,5
562024,DOT,DOTCOM POSTAGE,1,142.94,,United Kingdom,142.94,2011-08-01,3,6,5
562034,POST,POSTAGE,6,15.0,12449.0,Belgium,90.0,2011-08-02,4,6,5
562035,POST,POSTAGE,2,18.0,12627.0,Germany,36.0,2011-08-02,4,6,5
562037,POST,POSTAGE,3,15.0,13023.0,United Kingdom,45.0,2011-08-02,4,6,5
562038,POST,POSTAGE,1,18.0,12633.0,Germany,18.0,2011-08-02,4,6,5
562047,POST,POSTAGE,1,4.95,17788.0,United Kingdom,4.95,2011-08-02,4,6,5
C562062,AMAZONFEE,AMAZON FEE,-1,4575.64,,United Kingdom,-4575.64,2011-08-02,9,7,C
C562086,AMAZONFEE,AMAZON FEE,-1,6721.37,,United Kingdom,-6721.37,2011-08-02,9,7,C
562113,DOT,DOTCOM POSTAGE,1,150.59,,United Kingdom,150.59,2011-08-02,3,6,5
562114,DOT,DOTCOM POSTAGE,1,119.51,,United Kingdom,119.51,2011-08-02,3,6,5
C562159,M,Manual,-12,1.45,17389.0,United Kingdom,-17.4,2011-08-03,1,7,C
562207,POST,POSTAGE,9,15.0,12643.0,France,135.0,2011-08-03,4,6,5
562264,DOT,DOTCOM POSTAGE,1,133.06,,United Kingdom,133.06,2011-08-03,3,6,5
562273,POST,POSTAGE,6,28.0,12502.0,Spain,168.0,2011-08-04,4,6,5
562274,POST,POSTAGE,2,40.0,12704.0,Finland,80.0,2011-08-04,4,6,5
562275,POST,POSTAGE,2,18.0,12689.0,France,36.0,2011-08-04,4,6,5
562287,POST,POSTAGE,1,28.0,12455.0,Spain,28.0,2011-08-04,4,6,5
562347,M,Manual,1,0.42,13263.0,United Kingdom,0.42,2011-08-04,1,6,5
562370,POST,POSTAGE,4,18.0,12626.0,Germany,72.0,2011-08-04,4,6,5
562417,DOT,DOTCOM POSTAGE,1,141.5,,United Kingdom,141.5,2011-08-04,3,6,5
562420,DOT,DOTCOM POSTAGE,1,170.98,,United Kingdom,170.98,2011-08-04,3,6,5
562435,POST,POSTAGE,2,18.0,12693.0,Germany,36.0,2011-08-04,4,6,5
562445,POST,POSTAGE,3,18.0,12417.0,Belgium,54.0,2011-08-04,4,6,5
562450,POST,POSTAGE,3,18.0,12562.0,France,54.0,2011-08-05,4,6,5
562460,M,Manual,6,0.85,17841.0,United Kingdom,5.1,2011-08-05,1,6,5
C562514,M,Manual,-1,11.95,13408.0,United Kingdom,-11.95,2011-08-05,1,7,C
C562515,M,Manual,-1,43.63,13408.0,United Kingdom,-43.63,2011-08-05,1,7,C
562520,POST,POSTAGE,1,18.0,12599.0,France,18.0,2011-08-05,4,6,5
562527,POST,POSTAGE,2,18.0,12647.0,Germany,36.0,2011-08-05,4,6,5
562528,POST,POSTAGE,4,28.0,12610.0,Italy,112.0,2011-08-05,4,6,5
562537,POST,POSTAGE,5,18.0,12517.0,Germany,90.0,2011-08-05,4,6,5
562553,DOT,DOTCOM POSTAGE,1,214.11,,United Kingdom,214.11,2011-08-05,3,6,5
