InvoiceNo,StockCode,Description,Quantity,UnitPrice,CustomerID,Country,TotalPrice,InvoiceDate,length_stockcode,length_invoiceno,invoiceno_letter1
551570,85189,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551571,47591A,,-6,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551572,37424,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551573,22726,,-5,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551574,21692,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551575,21412,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551577,90100,,-5,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551578,90037D,,-5,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551579,85098B,,-5,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551580,85084,,-5,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551581,84873A,,5,0.0,,United Kingdom,0.0,2011-05-03,6,6,5
551582,84857A,,-5,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551583,84482,,-5,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551586,21120,,-6,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551589,21854,,-2,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551663,84548,,-70,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551664,20933,,-3,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551666,84750A,,-10,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551667,84539,,6,0.0,,United Kingdom,0.0,2011-05-03,5,6,5
551668,22444,,-10,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551669,21355,,90,0.0,,United Kingdom,0.0,2011-05-03,5,6,5
551671,20734,,-10,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551672,84631,,-4,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551673,79192A,,-9,0.0,,United Kingdom,-0.0,2011-05-03,6,6,5
551689,22625,,-9,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551690,21143,,-9,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551691,18098C,,10,0.0,,United Kingdom,0.0,2011-05-03,6,6,5
551692,84685,,14,0.0,,United Kingdom,0.0,2011-05-03,5,6,5
551694,47589,,2,0.0,,United Kingdom,0.0,2011-05-03,5,6,5
551695,22467,,-8,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551700,85144,,-38,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551701,84683,,-2,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551704,22656,,-2,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551722,20975,,-170,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551723,22136,,-23,0.0,,United Kingdom,-0.0,2011-05-03,5,6,5
551838,35609A,,-51,0.0,,United Kingdom,-0.0,2011-05-04,6,6,5
551900,20778,,2,0.0,,United Kingdom,0.0,2011-05-05,5,6,5
551964,20851,,1,0.0,,United Kingdom,0.0,2011-05-05,5,6,5
551965,21429,,1,0.0,,United Kingdom,0.0,2011-05-05,5,6,5
552050,84916,,-32,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552052,84917,,-8,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552214,84872A,,-12,0.0,,United Kingdom,-0.0,2011-05-06,6,6,5
552215,17096,,-41,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552216,21363,,-19,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552218,84406B,,-38,0.0,,United Kingdom,-0.0,2011-05-06,6,6,5
552219,22073,,-56,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552220,22202,,1,0.0,,United Kingdom,0.0,2011-05-06,5,6,5
552221,21043,,-38,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552222,21974,,-45,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552223,22524,,-49,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552224,84766,,-37,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552225,22775,,-40,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552226,22035,,-160,0.0,,United Kingdom,-0.0,2011-05-06,5,6,5
552227,84596J,,70,0.0,,United Kingdom,0.0,2011-05-06,6,6,5
552228,84912B,,-93,0.0,,United Kingdom,-0.0,2011-05-06,6,6,5
552527,20964,,2,0.0,,United Kingdom,0.0,2011-05-09,5,6,5
552653,22926,,-48,0.0,,United Kingdom,-0.0,2011-05-10,5,6,5
552763,21137,,-25,0.0,,United Kingdom,-0.0,2011-05-11,5,6,5
552766,22084,,-56,0.0,,United Kingdom,-0.0,2011-05-11,5,6,5
552767,79164,,-47,0.0,,United Kingdom,-0.0,2011-05-11,5,6,5
552768,22087,,-26,0.0,,United Kingdom,-0.0,2011-05-11,5,6,5
552979,35970,,-217,0.0,,United Kingdom,-0.0,2011-05-12,5,6,5
553041,22521,,-9,0.0,,United Kingdom,-0.0,2011-05-13,5,6,5
553163,22726,,1,0.0,,United Kingdom,0.0,2011-05-13,5,6,5
553349,22719,,1,0.0,,United Kingdom,0.0,2011-05-16,5,6,5
553399,84789,,-2,0.0,,United Kingdom,-0.0,2011-05-16,5,6,5
553401,22060,,-16,0.0,,United Kingdom,-0.0,2011-05-16,5,6,5
553413,21259,,-51,0.0,,United Kingdom,-0.0,2011-05-17,5,6,5
553480,21143,,24,0.0,,United Kingdom,0.0,2011-05-17,5,6,5
553548,75131,,-48,0.0,,United Kingdom,-0.0,2011-05-17,5,6,5
553651,46126A,,-23,0.0,,United Kingdom,-0.0,2011-05-18,6,6,5
553652,20826,,-168,0.0,,United Kingdom,-0.0,2011-05-18,5,6,5
553659,20967,,-77,0.0,,United Kingdom,-0.0,2011-05-18,5,6,5
553688,22078,,4,0.0,,United Kingdom,0.0,2011-05-18,5,6,5
553716,37444A,,3,0.0,,United Kingdom,0.0,2011-05-18,6,6,5
553717,22087,,2,0.0,,United Kingdom,0.0,2011-05-18,5,6,5
553728,21324,,2,0.0,,United Kingdom,0.0,2011-05-18,5,6,5
553729,82599,,2,0.0,,United Kingdom,0.0,2011-05-18,5,6,5
553743,21318,,-62,0.0,,United Kingdom,-0.0,2011-05-19,5,6,5
553744,85141,,-7,0.0,,United Kingdom,-0.0,2011-05-19,5,6,5
553745,84760S,,2,0.0,,United Kingdom,0.0,2011-05-19,6,6,5
553746,84990,,1,0.0,,United Kingdom,0.0,2011-05-19,5,6,5
553769,23444,,200,0.0,,United Kingdom,0.0,2011-05-19,5,6,5
554017,22520,,-101,0.0,,United Kingdom,-0.0,2011-05-20,5,6,5
554020,22518,,-30,0.0,,United Kingdom,-0.0,2011-05-20,5,6,5
554021,20886,,-65,0.0,,United Kingdom,-0.0,2011-05-20,5,6,5
554022,20886,,10,0.0,,United Kingdom,0.0,2011-05-20,5,6,5
554023,82613B,,-71,0.0,,United Kingdom,-0.0,2011-05-20,6,6,5
554024,20998,,-11,0.0,,United Kingdom,-0.0,2011-05-20,5,6,5
554133,84596J,,-3,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554145,84313C,,-12,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554148,20966,,1,0.0,,United Kingdom,0.0,2011-05-23,5,6,5
554149,85185D,,1,0.0,,United Kingdom,0.0,2011-05-23,6,6,5
554267,84313C,,6,0.0,,United Kingdom,0.0,2011-05-23,6,6,5
554276,22966,,-58,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554299,20975,,-39,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554311,84743C,,-16,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554312,84741C,,-2,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554313,21144,,-63,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554314,85195,,-13,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554316,21195,,-1,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554317,85198,,-11,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554318,84535A,,-65,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554319,47574B,,-13,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554320,16053,,-102,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554321,16244B,,-5,0.0,,United Kingdom,-0.0,2011-05-23,6,6,5
554328,21609,,-46,0.0,,United Kingdom,-0.0,2011-05-23,5,6,5
554352,22720,,4,0.0,,United Kingdom,0.0,2011-05-24,5,6,5
554360,22524,,-13,0.0,,United Kingdom,-0.0,2011-05-24,5,6,5
554377,79164,,47,0.0,,United Kingdom,0.0,2011-05-24,5,6,5
554378,20975,,3,0.0,,United Kingdom,0.0,2011-05-24,5,6,5
554488,84913A,,-75,0.0,,United Kingdom,-0.0,2011-05-24,6,6,5
554559,16151A,,-2,0.0,,United Kingdom,-0.0,2011-05-25,6,6,5
554627,84746,,67,0.0,,United Kingdom,0.0,2011-05-25,5,6,5
554634,85214,,64,0.0,,United Kingdom,0.0,2011-05-25,5,6,5
554673,35653,,24,0.0,,United Kingdom,0.0,2011-05-25,5,6,5
554675,20903,,-33,0.0,,United Kingdom,-0.0,2011-05-25,5,6,5
554676,71143,,-31,0.0,,United Kingdom,-0.0,2011-05-25,5,6,5
554677,20664,,9,0.0,,United Kingdom,0.0,2011-05-25,5,6,5
554678,85086A,,-30,0.0,,United Kingdom,-0.0,2011-05-25,6,6,5
554679,35916A,,-21,0.0,,United Kingdom,-0.0,2011-05-25,6,6,5
554680,35916B,,-21,0.0,,United Kingdom,-0.0,2011-05-25,6,6,5
554681,35916C,,-32,0.0,,United Kingdom,-0.0,2011-05-25,6,6,5
554696,85016,,5,0.0,,United Kingdom,0.0,2011-05-25,5,6,5
554828,16049,,74,0.0,,United Kingdom,0.0,2011-05-26,5,6,5
554829,20801,,6,0.0,,United Kingdom,0.0,2011-05-26,5,6,5
554830,21904,,3,0.0,,United Kingdom,0.0,2011-05-26,5,6,5
554831,84906,,2,0.0,,United Kingdom,0.0,2011-05-26,5,6,5
554857,POST,,800,0.0,,United Kingdom,0.0,2011-05-27,4,6,5
554907,40003,,-11,0.0,,United Kingdom,-0.0,2011-05-27,5,6,5
554928,21763,,-3,0.0,,United Kingdom,-0.0,2011-05-27,5,6,5
554962,84691,,2,0.0,,United Kingdom,0.0,2011-05-27,5,6,5
555335,84804B,,-96,0.0,,United Kingdom,-0.0,2011-06-02,6,6,5
555387,22276,,-59,0.0,,United Kingdom,-0.0,2011-06-02,5,6,5
555390,22501,,50,0.0,,United Kingdom,0.0,2011-06-02,5,6,5
555391,22501,,-10,0.0,,United Kingdom,-0.0,2011-06-02,5,6,5
555402,22501,,10,0.0,,United Kingdom,0.0,2011-06-02,5,6,5
555469,84917,,1,0.0,,United Kingdom,0.0,2011-06-03,5,6,5
555821,21399,,-116,0.0,,United Kingdom,-0.0,2011-06-07,5,6,5
555822,35809A,,-13,0.0,,United Kingdom,-0.0,2011-06-07,6,6,5
555823,47021G,,-52,0.0,,United Kingdom,-0.0,2011-06-07,6,6,5
555824,21043,,-12,0.0,,United Kingdom,-0.0,2011-06-07,5,6,5
555838,22966,,-6,0.0,,United Kingdom,-0.0,2011-06-07,5,6,5
556012,15044B,,-27,0.0,,United Kingdom,-0.0,2011-06-08,6,6,5
556013,21662,,-17,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556014,37476,,-3,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556015,37501,,-13,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556061,20906,,-21,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556069,84226,,-34,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556074,22519,,-19,0.0,,United Kingdom,-0.0,2011-06-08,5,6,5
556124,17007B,,-4,0.0,,United Kingdom,-0.0,2011-06-09,6,6,5
556180,22502,,40,0.0,,United Kingdom,0.0,2011-06-09,5,6,5
556200,84796B,,17,0.0,,United Kingdom,0.0,2011-06-09,6,6,5
556286,16052,,-16,0.0,,United Kingdom,-0.0,2011-06-10,5,6,5
556287,16043,,-45,0.0,,United Kingdom,-0.0,2011-06-10,5,6,5
556289,20823,,-102,0.0,,United Kingdom,-0.0,2011-06-10,5,6,5
556291,79164,,2,0.0,,United Kingdom,0.0,2011-06-10,5,6,5
556292,21472,,-1,0.0,,United Kingdom,-0.0,2011-06-10,5,6,5
556300,20735,,-472,0.0,,United Kingdom,-0.0,2011-06-10,5,6,5
556326,20731,,10,0.0,,United Kingdom,0.0,2011-06-10,5,6,5
556328,21027,,47,0.0,,United Kingdom,0.0,2011-06-10,5,6,5
556418,47021G,,288,0.0,,United Kingdom,0.0,2011-06-10,6,6,5
556430,22968,,19,0.0,,United Kingdom,0.0,2011-06-10,5,6,5
556438,37479B,,8,0.0,,United Kingdom,0.0,2011-06-10,6,6,5
556884,22698,,-61,0.0,,United Kingdom,-0.0,2011-06-15,5,6,5
556933,22783,,2,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556934,37479B,,1,0.0,,United Kingdom,0.0,2011-06-15,6,6,5
556943,84809A,,-126,0.0,,United Kingdom,-0.0,2011-06-15,6,6,5
556944,84800L,,-29,0.0,,United Kingdom,-0.0,2011-06-15,6,6,5
556945,21614,,3,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556946,37444A,,2,0.0,,United Kingdom,0.0,2011-06-15,6,6,5
556947,22444,,1,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556948,90104,,1,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556949,85185D,,1,0.0,,United Kingdom,0.0,2011-06-15,6,6,5
556950,84548,,1,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556951,20975,,2,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556952,21784,,1,0.0,,United Kingdom,0.0,2011-06-15,5,6,5
556962,35965,,12,0.0,,United Kingdom,0.0,2011-06-16,5,6,5
557025,22192,,-9,0.0,,United Kingdom,-0.0,2011-06-16,5,6,5
557028,79071B,,-4,0.0,,United Kingdom,-0.0,2011-06-16,6,6,5
557029,22480,,-24,0.0,,United Kingdom,-0.0,2011-06-16,5,6,5
557030,21446,,-50,0.0,,United Kingdom,-0.0,2011-06-16,5,6,5
557031,21447,,-65,0.0,,United Kingdom,-0.0,2011-06-16,5,6,5
557137,85141,,3,0.0,,United Kingdom,0.0,2011-06-17,5,6,5
557138,21095,,2,0.0,,United Kingdom,0.0,2011-06-17,5,6,5
557139,35965,,2,0.0,,United Kingdom,0.0,2011-06-17,5,6,5
557412,35965,,5,0.0,,United Kingdom,0.0,2011-06-20,5,6,5
557415,21937,,12,0.0,,United Kingdom,0.0,2011-06-20,5,6,5
557486,22084,,44,0.0,,United Kingdom,0.0,2011-06-20,5,6,5
557491,85213,,66,0.0,,United Kingdom,0.0,2011-06-20,5,6,5
557613,21841,,80,0.0,,United Kingdom,0.0,2011-06-21,5,6,5
557756,22567,,-14,0.0,,United Kingdom,-0.0,2011-06-22,5,6,5
557777,44265,,-5,0.0,,United Kingdom,-0.0,2011-06-22,5,6,5
557778,21161,,-38,0.0,,United Kingdom,-0.0,2011-06-22,5,6,5
557806,84706D,,-5,0.0,,United Kingdom,-0.0,2011-06-23,6,6,5
557847,84387A,,11,0.0,,United Kingdom,0.0,2011-06-23,6,6,5
557851,85130A,,-23,0.0,,United Kingdom,-0.0,2011-06-23,6,6,5
558032,22443,,-7,0.0,,United Kingdom,-0.0,2011-06-24,5,6,5
558033,84876B,,-59,0.0,,United Kingdom,-0.0,2011-06-24,6,6,5
558034,20658,,-78,0.0,,United Kingdom,-0.0,2011-06-24,5,6,5
558238,22722,,-21,0.0,,United Kingdom,-0.0,2011-06-27,5,6,5
558244,84796B,,-2,0.0,,United Kingdom,-0.0,2011-06-27,6,6,5
558305,21027,,7,0.0,,United Kingdom,0.0,2011-06-28,5,6,5
558307,22088,,-39,0.0,,United Kingdom,-0.0,2011-06-28,5,6,5
558308,84576,,-10,0.0,,United Kingdom,-0.0,2011-06-28,5,6,5
558309,85132B,,-42,0.0,,United Kingdom,-0.0,2011-06-28,6,6,5
558318,85232A,,-14,0.0,,United Kingdom,-0.0,2011-06-28,6,6,5
558342,20731,,1,0.0,,United Kingdom,0.0,2011-06-28,5,6,5
558343,84709B,,6,0.0,,United Kingdom,0.0,2011-06-28,6,6,5
558344,47013C,,4,0.0,,United Kingdom,0.0,2011-06-28,6,6,5
558345,21784,,6,0.0,,United Kingdom,0.0,2011-06-28,5,6,5
558346,35965,,3,0.0,,United Kingdom,0.0,2011-06-28,5,6,5
558377,37423,,-17,0.0,,United Kingdom,-0.0,2011-06-28,5,6,5
558378,79161A,,-13,0.0,,United Kingdom,-0.0,2011-06-28,6,6,5
558445,22034,,-18,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558446,22164,,-80,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558448,22163,,-90,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558449,21807,,-35,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558450,21145,,40,0.0,,United Kingdom,0.0,2011-06-29,5,6,5
558451,21817,,-80,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558464,35966,,-20,0.0,,United Kingdom,-0.0,2011-06-29,5,6,5
558477,84597C,,-1,0.0,,United Kingdom,-0.0,2011-06-29,6,6,5
558520,21896,,-38,0.0,,United Kingdom,-0.0,2011-06-30,5,6,5
558663,23574,,100,0.0,,United Kingdom,0.0,2011-07-01,5,6,5
558724,35966,,14,0.0,,United Kingdom,0.0,2011-07-01,5,6,5
558728,20826,,-1,0.0,,United Kingdom,-0.0,2011-07-01,5,6,5
558732,47341A,,-1,0.0,,United Kingdom,-0.0,2011-07-01,6,6,5
558741,37444C,,-1,0.0,,United Kingdom,-0.0,2011-07-01,6,6,5
558742,62043B,,-1,0.0,,United Kingdom,-0.0,2011-07-01,6,6,5
558743,35810B,,-4,0.0,,United Kingdom,-0.0,2011-07-01,6,6,5
558889,84857B,,24,0.0,,United Kingdom,0.0,2011-07-04,6,6,5
558890,84857C,,-24,0.0,,United Kingdom,-0.0,2011-07-04,6,6,5
558913,84548,,11,0.0,,United Kingdom,0.0,2011-07-05,5,6,5
558914,84686,,11,0.0,,United Kingdom,0.0,2011-07-05,5,6,5
558915,20716,,4,0.0,,United Kingdom,0.0,2011-07-05,5,6,5
559037,82583,,10,0.0,,United Kingdom,0.0,2011-07-05,5,6,5
559147,84944,,147,0.0,,United Kingdom,0.0,2011-07-06,5,6,5
559365,22451,,-3,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559373,16156S,,-110,0.0,,United Kingdom,-0.0,2011-07-08,6,6,5
559374,22050,,-100,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559376,48116,,-35,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559377,23283,,17,0.0,,United Kingdom,0.0,2011-07-08,5,6,5
559379,79337,,-8,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559390,21700,,-110,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559398,21169,,-70,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559402,21635,,-8,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559405,22863,,-7,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559410,84341B,,-179,0.0,,United Kingdom,-0.0,2011-07-08,6,6,5
559414,22855,,-4,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559423,71143,,-14,0.0,,United Kingdom,-0.0,2011-07-08,5,6,5
559503,21763,,1,0.0,,United Kingdom,0.0,2011-07-08,5,6,5
559602,84686,,23,0.0,,United Kingdom,0.0,2011-07-11,5,6,5
559603,79337,,1,0.0,,United Kingdom,0.0,2011-07-11,5,6,5
559604,22084,,3,0.0,,United Kingdom,0.0,2011-07-11,5,6,5
559792,21067,,-66,0.0,,United Kingdom,-0.0,2011-07-12,5,6,5
559825,21067,,23,0.0,,United Kingdom,0.0,2011-07-12,5,6,5
559946,21578,,200,0.0,,United Kingdom,0.0,2011-07-14,5,6,5
560037,22242,,-34,0.0,,United Kingdom,-0.0,2011-07-14,5,6,5
560091,44236,,-10,0.0,,United Kingdom,-0.0,2011-07-14,5,6,5
560110,21673,,-40,0.0,,United Kingdom,-0.0,2011-07-15,5,6,5
560111,84874B,,-3,0.0,,United Kingdom,-0.0,2011-07-15,6,6,5
560112,21683,,-38,0.0,,United Kingdom,-0.0,2011-07-15,5,6,5
560113,21865,,-40,0.0,,United Kingdom,-0.0,2011-07-15,5,6,5
560114,75172,,-35,0.0,,United Kingdom,-0.0,2011-07-15,5,6,5
560116,22084,,15,0.0,,United Kingdom,0.0,2011-07-15,5,6,5
560213,10123C,,-18,0.0,,United Kingdom,-0.0,2011-07-15,6,6,5
560214,16162L,,-54,0.0,,United Kingdom,-0.0,2011-07-15,6,6,5
560215,16162M,,-84,0.0,,United Kingdom,-0.0,2011-07-15,6,6,5
560216,16162L,,30,0.0,,United Kingdom,0.0,2011-07-15,6,6,5
560388,21635,,1,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560389,37444A,,1,0.0,,United Kingdom,0.0,2011-07-18,6,6,5
560399,82583,,17,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560400,21069,,6,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560401,84925F,,15,0.0,,United Kingdom,0.0,2011-07-18,6,6,5
560402,21067,,2,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560403,21272,,17,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560404,21472,,1,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560405,22080,,1,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560406,22088,,1,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560407,35653,,9,0.0,,United Kingdom,0.0,2011-07-18,5,6,5
560423,16169K,,-25,0.0,,United Kingdom,-0.0,2011-07-18,6,6,5
560424,21503,,-84,0.0,,United Kingdom,-0.0,2011-07-18,5,6,5
560425,81950B,,-23,0.0,,United Kingdom,-0.0,2011-07-18,6,6,5
560427,84629,,-2,0.0,,United Kingdom,-0.0,2011-07-18,5,6,5
560428,21634,,-169,0.0,,United Kingdom,-0.0,2011-07-18,5,6,5
560429,85086A,,6,0.0,,United Kingdom,0.0,2011-07-18,6,6,5
560440,84029E,,-1,0.0,,United Kingdom,-0.0,2011-07-18,6,6,5
560578,22034,,12,0.0,,United Kingdom,0.0,2011-07-19,5,6,5
560583,17096,,-7,0.0,,United Kingdom,-0.0,2011-07-19,5,6,5
560600,18007,,-2834,0.0,,United Kingdom,-0.0,2011-07-19,5,6,5
560719,84877A,,-21,0.0,,United Kingdom,-0.0,2011-07-20,6,6,5
560722,16049,,-31,0.0,,United Kingdom,-0.0,2011-07-20,5,6,5
560730,84797B,,-2,0.0,,United Kingdom,-0.0,2011-07-20,6,6,5
560737,84798B,,-109,0.0,,United Kingdom,-0.0,2011-07-20,6,6,5
560819,21686,,2,0.0,,United Kingdom,0.0,2011-07-21,5,6,5
560830,81953B,,-6,0.0,,United Kingdom,-0.0,2011-07-21,6,6,5
560831,81950V,,-1,0.0,,United Kingdom,-0.0,2011-07-21,6,6,5
560857,35819P,,108,0.0,,United Kingdom,0.0,2011-07-21,6,6,5
560867,21891,,-21,0.0,,United Kingdom,-0.0,2011-07-21,5,6,5
560889,84789,,1,0.0,,United Kingdom,0.0,2011-07-21,5,6,5
560890,84402B,,1,0.0,,United Kingdom,0.0,2011-07-21,6,6,5
560923,22777,,-14,0.0,,United Kingdom,-0.0,2011-07-22,5,6,5
560939,84907,,-3,0.0,,United Kingdom,-0.0,2011-07-22,5,6,5
560940,72127,,-53,0.0,,United Kingdom,-0.0,2011-07-22,5,6,5
560941,85230E,,-178,0.0,,United Kingdom,-0.0,2011-07-22,6,6,5
560986,23084,,24,0.0,,United Kingdom,0.0,2011-07-22,5,6,5
561086,15036,,-530,0.0,,United Kingdom,-0.0,2011-07-25,5,6,5
561107,84763,,-5,0.0,,United Kingdom,-0.0,2011-07-25,5,6,5
561108,46775D,,-7,0.0,,United Kingdom,-0.0,2011-07-25,6,6,5
561110,85087,,-16,0.0,,United Kingdom,-0.0,2011-07-25,5,6,5
561250,DCGS0071,,-2,0.0,,United Kingdom,-0.0,2011-07-26,8,6,5
561251,DCGS0070,,-8,0.0,,United Kingdom,-0.0,2011-07-26,8,6,5
561255,DCGS0066P,,-3,0.0,,United Kingdom,-0.0,2011-07-26,9,6,5
561271,10080,,170,0.0,,United Kingdom,0.0,2011-07-26,5,6,5
561282,21868,,13,0.0,,United Kingdom,0.0,2011-07-26,5,6,5
561323,81952B,,11,0.0,,United Kingdom,0.0,2011-07-26,6,6,5
561327,85213,,36,0.0,,United Kingdom,0.0,2011-07-26,5,6,5
561354,21792,,-8,0.0,,United Kingdom,-0.0,2011-07-26,5,6,5
561361,21294,,100,0.0,,United Kingdom,0.0,2011-07-26,5,6,5
561362,84415A,,-11,0.0,,United Kingdom,-0.0,2011-07-26,6,6,5
561364,84415B,,-4,0.0,,United Kingdom,-0.0,2011-07-26,6,6,5
561365,84595E,,10,0.0,,United Kingdom,0.0,2011-07-26,6,6,5
561392,79161A,,15,0.0,,United Kingdom,0.0,2011-07-27,6,6,5
561475,84584,,-3,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561476,21839,,-36,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561477,40046A,,20,0.0,,United Kingdom,0.0,2011-07-27,6,6,5
561478,20954,,-2,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561479,21594,,-1,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561480,21858,,-12,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561481,20684,,-27,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561482,21432,,-2,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561483,77079,,4,0.0,,United Kingdom,0.0,2011-07-27,5,6,5
561484,77081,,-39,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561486,21765,,-2,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561487,22168,,-1,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561489,84905,,-2,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561490,21275,,3,0.0,,United Kingdom,0.0,2011-07-27,5,6,5
561491,21781,,-2,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561492,22528,,-1,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561493,84761,,-11,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561494,18097A,,-23,0.0,,United Kingdom,-0.0,2011-07-27,6,6,5
561495,79336,,36,0.0,,United Kingdom,0.0,2011-07-27,5,6,5
561496,17090D,,-10,0.0,,United Kingdom,-0.0,2011-07-27,6,6,5
561497,21609,,38,0.0,,United Kingdom,0.0,2011-07-27,5,6,5
561498,21610,,-14,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561499,72709,,52,0.0,,United Kingdom,0.0,2011-07-27,5,6,5
561500,85040B,,-1,0.0,,United Kingdom,-0.0,2011-07-27,6,6,5
561501,21278,,-1,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561503,22194,,-4,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561504,21361,,-7,0.0,,United Kingdom,-0.0,2011-07-27,5,6,5
561505,84925D,,-12,0.0,,United Kingdom,-0.0,2011-07-27,6,6,5
